task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features,time_window
binary,1,DT,DBA-style,0.3,0.8503668763102725,0.8521686189915854,0.10560796645702306,0.12445669808587785,0.7447589098532494,0.8097261567516525,0.8097261567516525,0.8729035639412998,2,716,,,,,,,105.0, (1hours)
binary,1,XGBoost,FGSM-SNN,0.05,0.870020964360587,0.8707593193632777,0.5799266247379455,0.5849847569938904,0.2900943396226414,0.3722197004085338,0.3722197004085338,0.8592767295597484,2,716,,,,,,,, (1hours)
binary,1,XGBoost,PGD-10-SNN,0.05,0.870020964360587,0.8707593193632777,0.5031446540880503,0.4795465178378569,0.36687631027253664,0.318656377666818,0.318656377666818,0.8592767295597484,2,716,10.0,8.0,0.0375,,,,, (1hours)
binary,1,XGBoost,PGD-20-SNN,0.05,0.870020964360587,0.8707593193632777,0.5023584905660378,0.4791407987736234,0.3676624737945492,0.32047208352246936,0.32047208352246936,0.8592767295597484,2,716,20.0,15.5,0.01935483870967742,,,,, (1hours)
binary,1,XGBoost,BBA,0.05,0.870020964360587,0.8707593193632777,0.1920859538784067,0.2099475407086037,0.6779350104821802,0.6672719019518838,0.6672719019518838,0.8592767295597484,2,716,,,,170.0,170.0,165.0,, (1hours)
binary,1,XGBoost,DBA-style,0.05,0.870020964360587,0.8707593193632777,0.4889937106918239,0.484267128871928,0.38102725366876306,0.2923286427598729,0.2923286427598729,0.8592767295597484,2,716,,,,,,,160.0, (1hours)
binary,1,XGBoost,FGSM-SNN,0.1,0.870020964360587,0.8707593193632777,0.43946540880503143,0.43445766056376633,0.4305555555555555,0.4380390376758965,0.4380390376758965,0.8592767295597484,2,716,,,,,,,, (1hours)
binary,1,XGBoost,PGD-10-SNN,0.1,0.870020964360587,0.8707593193632777,0.4190251572327044,0.3964162855635993,0.45099580712788256,0.40308669995460733,0.40308669995460733,0.8592767295597484,2,716,10.0,8.0,0.0375,,,,, (1hours)
binary,1,XGBoost,PGD-20-SNN,0.1,0.870020964360587,0.8707593193632777,0.4192872117400419,0.3969585213413429,0.45073375262054505,0.4035406264185202,0.4035406264185202,0.8592767295597484,2,716,20.0,15.5,0.01935483870967742,,,,, (1hours)
binary,1,XGBoost,BBA,0.1,0.870020964360587,0.8707593193632777,0.014412997903563941,0.018512380670762055,0.855607966457023,0.9750340444847935,0.9750340444847935,0.8592767295597484,2,716,,,,170.0,170.0,165.0,, (1hours)
binary,1,XGBoost,DBA-style,0.1,0.870020964360587,0.8707593193632777,0.4221698113207547,0.39748845907212826,0.44785115303983225,0.29278256922378576,0.29278256922378576,0.8592767295597484,2,716,,,,,,,160.0, (1hours)
binary,1,XGBoost,FGSM-SNN,0.2,0.870020964360587,0.8707593193632777,0.40435010482180295,0.37813458005274075,0.465670859538784,0.4330458465728552,0.4330458465728552,0.8592767295597484,2,716,,,,,,,, (1hours)
binary,1,XGBoost,PGD-10-SNN,0.2,0.870020964360587,0.8707593193632777,0.43527253668763105,0.39513877166530975,0.4347484276729559,0.37176577394462096,0.37176577394462096,0.8592767295597484,2,716,10.0,8.0,0.0375,,,,, (1hours)
binary,1,XGBoost,PGD-20-SNN,0.2,0.870020964360587,0.8707593193632777,0.43134171907756813,0.39264573915299683,0.4386792452830188,0.3790285973672265,0.3790285973672265,0.8592767295597484,2,716,20.0,15.5,0.01935483870967742,,,,, (1hours)
binary,1,XGBoost,BBA,0.2,0.870020964360587,0.8707593193632777,0.0031446540880503146,0.004084435769536615,0.8668763102725366,0.9945528824330458,0.9945528824330458,0.8592767295597484,2,716,,,,170.0,170.0,165.0,, (1hours)
binary,1,XGBoost,DBA-style,0.2,0.870020964360587,0.8707593193632777,0.41561844863731656,0.39260403968485136,0.4544025157232704,0.3032228778937812,0.3032228778937812,0.8592767295597484,2,716,,,,,,,160.0, (1hours)
binary,1,XGBoost,FGSM-SNN,0.3,0.870020964360587,0.8707593193632777,0.41771488469601675,0.38411066809162925,0.4523060796645702,0.40444847934634587,0.40444847934634587,0.8592767295597484,2,716,,,,,,,, (1hours)
binary,1,XGBoost,PGD-10-SNN,0.3,0.870020964360587,0.8707593193632777,0.4276729559748428,0.3903065229638249,0.4423480083857442,0.3858374943259192,0.3858374943259192,0.8592767295597484,2,716,10.0,8.0,0.0375,,,,, (1hours)
binary,1,XGBoost,PGD-20-SNN,0.3,0.870020964360587,0.8707593193632777,0.4258385744234801,0.3891324006678079,0.44418238993710685,0.3890149795733091,0.3890149795733091,0.8592767295597484,2,716,20.0,15.5,0.01935483870967742,,,,, (1hours)
binary,1,XGBoost,BBA,0.3,0.870020964360587,0.8707593193632777,0.0018343815513626835,0.0023857036550811563,0.8681865828092242,0.9968225147526101,0.9968225147526101,0.8592767295597484,2,716,,,,170.0,170.0,165.0,, (1hours)
binary,1,XGBoost,DBA-style,0.3,0.870020964360587,0.8707593193632777,0.41483228511530396,0.3916955203593894,0.455188679245283,0.30367680435769406,0.30367680435769406,0.8592767295597484,2,716,,,,,,,160.0, (1hours)
binary,1,LightGBM,FGSM-SNN,0.05,0.8666142557651991,0.8675578871528956,0.5138888888888888,0.44760415060766073,0.3527253668763103,0.20667581161408322,0.20667581161408322,0.8818134171907757,2,716,,,,,,,, (1hours)
binary,1,LightGBM,PGD-10-SNN,0.05,0.8666142557651991,0.8675578871528956,0.5060272536687631,0.4429726041325524,0.360587002096436,0.21719250114311842,0.21719250114311842,0.8818134171907757,2,716,10.0,3.0,0.1,,,,, (1hours)
binary,1,LightGBM,PGD-20-SNN,0.05,0.8666142557651991,0.8675578871528956,0.5081236897274634,0.44421201025210627,0.35849056603773577,0.2144490169181527,0.2144490169181527,0.8818134171907757,2,716,20.0,17.0,0.01764705882352941,,,,, (1hours)
binary,1,LightGBM,BBA,0.05,0.8666142557651991,0.8675578871528956,0.1920859538784067,0.2099475407086037,0.6745283018867925,0.6648376771833562,0.6648376771833562,0.8818134171907757,2,716,,,,200.0,130.0,120.0,, (1hours)
binary,1,LightGBM,DBA-style,0.05,0.8666142557651991,0.8675578871528956,0.4937106918238994,0.48623077030509154,0.37290356394129975,0.2716049382716049,0.2716049382716049,0.8818134171907757,2,716,,,,,,,35.0, (1hours)
binary,1,LightGBM,FGSM-SNN,0.1,0.8666142557651991,0.8675578871528956,0.5518867924528302,0.4650619499923108,0.3147274633123689,0.15637860082304528,0.15637860082304528,0.8818134171907757,2,716,,,,,,,, (1hours)
binary,1,LightGBM,PGD-10-SNN,0.1,0.8666142557651991,0.8675578871528956,0.5466457023060797,0.46185381581929086,0.31996855345911945,0.16049382716049382,0.16049382716049382,0.8818134171907757,2,716,10.0,3.0,0.1,,,,, (1hours)
binary,1,LightGBM,PGD-20-SNN,0.1,0.8666142557651991,0.8675578871528956,0.5442872117400419,0.46055682213808846,0.3223270440251572,0.16415180612711477,0.16415180612711477,0.8818134171907757,2,716,20.0,17.0,0.01764705882352941,,,,, (1hours)
