task,fold,model,attack,epsilon,target_label,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_classes,num_features,num_targetable,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features,time_window
multi_targeted_non_malicious,2,RF,PGD-10-SNN-targeted-benign,0.1,3,0.8354297693920335,0.8349961046231295,0.5107442348008385,0.4542901905929689,0.324685534591195,0.5383522727272727,0.8126310272536688,6,716,2112,10.0,10.0,0.03,,,,, (1hours)
multi_targeted_non_malicious,2,RF,PGD-20-SNN-targeted-benign,0.1,3,0.8354297693920335,0.8349961046231295,0.5157232704402516,0.4585153793448258,0.31970649895178194,0.5303030303030303,0.8126310272536688,6,716,2112,20.0,19.0,0.015789473684210527,,,,, (1hours)
multi_targeted_non_malicious,2,RF,BBA-targeted-benign,0.1,3,0.8354297693920335,0.8349961046231295,0.634958071278826,0.6316607118720596,0.20047169811320753,0.3622159090909091,0.8126310272536688,6,716,2112,,,,170.0,280.0,200.0,, (1hours)
multi_targeted_non_malicious,2,RF,DBA-style-targeted-benign,0.1,3,0.8354297693920335,0.8349961046231295,0.7955974842767296,0.7939141945232427,0.0398322851153039,0.07196969696969698,0.8126310272536688,6,716,2112,,,,,,,175.0, (1hours)
multi_targeted_non_malicious,2,RF,FGSM-SNN-targeted-benign,0.2,3,0.8354297693920335,0.8349961046231295,0.5034067085953878,0.4300350487000902,0.3320230607966457,0.4772727272727273,0.8126310272536688,6,716,2112,,,,,,,, (1hours)
multi_targeted_non_malicious,2,RF,PGD-10-SNN-targeted-benign,0.2,3,0.8354297693920335,0.8349961046231295,0.5188679245283019,0.4526909551668916,0.3165618448637316,0.546875,0.8126310272536688,6,716,2112,10.0,10.0,0.03,,,,, (1hours)
multi_targeted_non_malicious,2,RF,PGD-20-SNN-targeted-benign,0.2,3,0.8354297693920335,0.8349961046231295,0.5227987421383647,0.454371350254486,0.31263102725366876,0.5317234848484849,0.8126310272536688,6,716,2112,20.0,19.0,0.015789473684210527,,,,, (1hours)
multi_targeted_non_malicious,2,RF,BBA-targeted-benign,0.2,3,0.8354297693920335,0.8349961046231295,0.5581761006289309,0.5534085456065,0.27725366876310265,0.5009469696969697,0.8126310272536688,6,716,2112,,,,170.0,280.0,200.0,, (1hours)
multi_targeted_non_malicious,2,RF,DBA-style-targeted-benign,0.2,3,0.8354297693920335,0.8349961046231295,0.7953354297693921,0.7936372961597423,0.04009433962264142,0.07244318181818182,0.8126310272536688,6,716,2112,,,,,,,175.0, (1hours)
multi_targeted_non_malicious,2,RF,FGSM-SNN-targeted-benign,0.3,3,0.8354297693920335,0.8349961046231295,0.5267295597484277,0.44029867583443205,0.3087002096436058,0.3390151515151515,0.8126310272536688,6,716,2112,,,,,,,, (1hours)
multi_targeted_non_malicious,2,RF,PGD-10-SNN-targeted-benign,0.3,3,0.8354297693920335,0.8349961046231295,0.5309224318658281,0.46461062315094487,0.3045073375262054,0.5160984848484849,0.8126310272536688,6,716,2112,10.0,10.0,0.03,,,,, (1hours)
multi_targeted_non_malicious,2,RF,PGD-20-SNN-targeted-benign,0.3,3,0.8354297693920335,0.8349961046231295,0.5322327044025157,0.4643076107467435,0.3031970649895178,0.5127840909090909,0.8126310272536688,6,716,2112,20.0,19.0,0.015789473684210527,,,,, (1hours)
